date,commodity,market,price
2021-10-29,Potato,Delhi,1925.65
2021-10-30,Potato,Delhi,1949.67
2021-10-31,Potato,Delhi,1975.86
2021-11-01,Potato,Delhi,2033.16
2021-11-02,Potato,Delhi,1982.95
2021-11-03,Potato,Delhi,1897.34
2021-11-04,Potato,Delhi,2039.34
2021-11-05,Potato,Delhi,2020.43
2021-11-06,Potato,Delhi,1969.39
2021-11-07,Potato,Delhi,2071.86
2021-11-08,Potato,Delhi,2002.62
2021-11-09,Potato,Delhi,1968.17
2021-11-10,Potato,Delhi,2006.62
2021-11-11,Potato,Delhi,1898.07
2021-11-12,Potato,Delhi,1983.1
2021-11-13,Potato,Delhi,1870.6
2021-11-14,Potato,Delhi,1976.01
2021-11-15,Potato,Delhi,1937.36
2021-11-16,Potato,Delhi,2079.38
2021-11-17,Potato,Delhi,1972.4
2021-11-18,Potato,Delhi,1958.45
2021-11-19,Potato,Delhi,2004.2
2021-11-20,Potato,Delhi,2006.78
2021-11-21,Potato,Delhi,1947.43
2021-11-22,Potato,Delhi,1966.49
2021-11-23,Potato,Delhi,1967.53
2021-11-24,Potato,Delhi,1963.59
2021-11-25,Potato,Delhi,1922.11
2021-11-26,Potato,Delhi,1972.33
2021-11-27,Potato,Delhi,2023.07
2021-11-28,Potato,Delhi,2050.87
2021-11-29,Potato,Delhi,1978.87
2021-11-30,Potato,Delhi,1950.33
2021-12-01,Potato,Delhi,2048.68
2021-12-02,Potato,Delhi,2003.96
2021-12-03,Potato,Delhi,2012.4
2021-12-04,Potato,Delhi,1956.91
2021-12-05,Potato,Delhi,1946.15
2021-12-06,Potato,Delhi,2007.98
2021-12-07,Potato,Delhi,1958.56
2021-12-08,Potato,Delhi,2007.81
2021-12-09,Potato,Delhi,1970.53
2021-12-10,Potato,Delhi,1965.34
2021-12-11,Potato,Delhi,1943.23
2021-12-12,Potato,Delhi,2073.27
2021-12-13,Potato,Delhi,2029.08
2021-12-14,Potato,Delhi,1896.6
2021-12-15,Potato,Delhi,1975.45
2021-12-16,Potato,Delhi,1975.42
2021-12-17,Potato,Delhi,1944.37
2021-12-18,Potato,Delhi,2056.13
2021-12-19,Potato,Delhi,2040.59
2021-12-20,Potato,Delhi,1977.64
2021-12-21,Potato,Delhi,1893.98
2021-12-22,Potato,Delhi,1924.35
2021-12-23,Potato,Delhi,1998.28
2021-12-24,Potato,Delhi,1966.73
2021-12-25,Potato,Delhi,1980.59
2021-12-26,Potato,Delhi,1882.93
2021-12-27,Potato,Delhi,1919.15
2021-12-28,Potato,Delhi,1928.79
2021-12-29,Potato,Delhi,2001.96
2021-12-30,Potato,Delhi,1923.44
2021-12-31,Potato,Delhi,1920.18
2022-01-01,Potato,Delhi,1908.21
2022-01-02,Potato,Delhi,2014.41
2022-01-03,Potato,Delhi,1929.37
2022-01-04,Potato,Delhi,1961.43
2022-01-05,Potato,Delhi,1951.0
2022-01-06,Potato,Delhi,2009.27
2022-01-07,Potato,Delhi,2000.56
2022-01-08,Potato,Delhi,1975.21
2022-01-09,Potato,Delhi,2039.74
2022-01-10,Potato,Delhi,1895.29
2022-01-11,Potato,Delhi,1925.74
2022-01-12,Potato,Delhi,2022.01
2022-01-13,Potato,Delhi,1904.59
2022-01-14,Potato,Delhi,2024.74
2022-01-15,Potato,Delhi,1970.29
2022-01-16,Potato,Delhi,1927.87
2022-01-17,Potato,Delhi,1994.71
2022-01-18,Potato,Delhi,1900.2
2022-01-19,Potato,Delhi,1926.23
2022-01-20,Potato,Delhi,1894.35
2022-01-21,Potato,Delhi,2045.56
2022-01-22,Potato,Delhi,1926.05
2022-01-23,Potato,Delhi,1862.83
2022-01-24,Potato,Delhi,1953.97
2022-01-25,Potato,Delhi,1905.07
2022-01-26,Potato,Delhi,2047.26
2022-01-27,Potato,Delhi,1968.57
2022-01-28,Potato,Delhi,1938.0
2022-01-29,Potato,Delhi,2000.97
2022-01-30,Potato,Delhi,1984.92
2022-01-31,Potato,Delhi,1989.61
2022-02-01,Potato,Delhi,1963.1
2022-02-02,Potato,Delhi,1944.24
2022-02-03,Potato,Delhi,1980.66
2022-02-04,Potato,Delhi,1983.61
2022-02-05,Potato,Delhi,1964.88
2022-02-06,Potato,Delhi,1926.95
2022-02-07,Potato,Delhi,1912.85
2022-02-08,Potato,Delhi,1980.34
2022-02-09,Potato,Delhi,2018.16
2022-02-10,Potato,Delhi,1995.38
2022-02-11,Potato,Delhi,1981.33
2022-02-12,Potato,Delhi,2008.47
2022-02-13,Potato,Delhi,2026.35
2022-02-14,Potato,Delhi,1963.79
2022-02-15,Potato,Delhi,1954.36
2022-02-16,Potato,Delhi,1891.46
2022-02-17,Potato,Delhi,1997.07
2022-02-18,Potato,Delhi,1896.44
2022-02-19,Potato,Delhi,1982.54
2022-02-20,Potato,Delhi,1976.03
2022-02-21,Potato,Delhi,1986.95
2022-02-22,Potato,Delhi,1879.31
2022-02-23,Potato,Delhi,1988.22
2022-02-24,Potato,Delhi,1993.94
2022-02-25,Potato,Delhi,1915.51
2022-02-26,Potato,Delhi,1987.15
2022-02-27,Potato,Delhi,1862.07
2022-02-28,Potato,Delhi,1929.92
2022-03-01,Potato,Delhi,1926.26
2022-03-02,Potato,Delhi,1933.44
2022-03-03,Potato,Delhi,1912.18
2022-03-04,Potato,Delhi,1937.26
2022-03-05,Potato,Delhi,1930.94
2022-03-06,Potato,Delhi,1928.2
2022-03-07,Potato,Delhi,1967.7
2022-03-08,Potato,Delhi,1981.68
2022-03-09,Potato,Delhi,1925.72
2022-03-10,Potato,Delhi,1911.6
2022-03-11,Potato,Delhi,2010.12
2022-03-12,Potato,Delhi,1975.36
2022-03-13,Potato,Delhi,1974.81
2022-03-14,Potato,Delhi,1984.91
2022-03-15,Potato,Delhi,1889.31
2022-03-16,Potato,Delhi,1929.43
2022-03-17,Potato,Delhi,1915.74
2022-03-18,Potato,Delhi,1926.0
2022-03-19,Potato,Delhi,1913.11
2022-03-20,Potato,Delhi,1963.83
2022-03-21,Potato,Delhi,1837.96
2022-03-22,Potato,Delhi,1916.07
2022-03-23,Potato,Delhi,1946.83
2022-03-24,Potato,Delhi,1897.17
2022-03-25,Potato,Delhi,1935.89
2022-03-26,Potato,Delhi,1975.37
2022-03-27,Potato,Delhi,1954.77
2022-03-28,Potato,Delhi,1834.78
2022-03-29,Potato,Delhi,1855.22
2022-03-30,Potato,Delhi,1831.6
2022-03-31,Potato,Delhi,1916.15
2022-04-01,Potato,Delhi,1970.07
2022-04-02,Potato,Delhi,1961.75
2022-04-03,Potato,Delhi,1846.26
2022-04-04,Potato,Delhi,1849.05
2022-04-05,Potato,Delhi,1810.07
2022-04-06,Potato,Delhi,1847.0
2022-04-07,Potato,Delhi,1872.72
2022-04-08,Potato,Delhi,1861.77
2022-04-09,Potato,Delhi,1946.65
2022-04-10,Potato,Delhi,2033.44
2022-04-11,Potato,Delhi,1891.28
2022-04-12,Potato,Delhi,1944.64
2022-04-13,Potato,Delhi,1906.9
2022-04-14,Potato,Delhi,1867.84
2022-04-15,Potato,Delhi,1902.49
2022-04-16,Potato,Delhi,1905.05
2022-04-17,Potato,Delhi,1927.39
2022-04-18,Potato,Delhi,1924.64
2022-04-19,Potato,Delhi,1905.12
2022-04-20,Potato,Delhi,1846.3
2022-04-21,Potato,Delhi,1902.71
2022-04-22,Potato,Delhi,1936.12
2022-04-23,Potato,Delhi,1883.64
2022-04-24,Potato,Delhi,1848.91
2022-04-25,Potato,Delhi,1877.41
2022-04-26,Potato,Delhi,1840.39
2022-04-27,Potato,Delhi,1846.28
2022-04-28,Potato,Delhi,1907.0
2022-04-29,Potato,Delhi,1874.55
2022-04-30,Potato,Delhi,1938.35
2022-05-01,Potato,Delhi,1931.75
2022-05-02,Potato,Delhi,1868.97
2022-05-03,Potato,Delhi,1855.5
2022-05-04,Potato,Delhi,1893.1
2022-05-05,Potato,Delhi,1879.82
2022-05-06,Potato,Delhi,1892.85
2022-05-07,Potato,Delhi,1875.24
2022-05-08,Potato,Delhi,1899.32
2022-05-09,Potato,Delhi,1919.09
2022-05-10,Potato,Delhi,1866.38
2022-05-11,Potato,Delhi,1902.69
2022-05-12,Potato,Delhi,1954.56
2022-05-13,Potato,Delhi,1894.37
2022-05-14,Potato,Delhi,1875.14
2022-05-15,Potato,Delhi,1868.41
2022-05-16,Potato,Delhi,1934.8
2022-05-17,Potato,Delhi,1865.29
2022-05-18,Potato,Delhi,1893.13
2022-05-19,Potato,Delhi,1852.96
2022-05-20,Potato,Delhi,1870.51
2022-05-21,Potato,Delhi,1838.54
2022-05-22,Potato,Delhi,1965.35
2022-05-23,Potato,Delhi,1889.65
2022-05-24,Potato,Delhi,1839.18
2022-05-25,Potato,Delhi,1883.93
2022-05-26,Potato,Delhi,1975.47
2022-05-27,Potato,Delhi,1955.07
2022-05-28,Potato,Delhi,1835.83
2022-05-29,Potato,Delhi,1871.48
2022-05-30,Potato,Delhi,1844.67
2022-05-31,Potato,Delhi,1870.65
2022-06-01,Potato,Delhi,1827.92
2022-06-02,Potato,Delhi,1871.88
2022-06-03,Potato,Delhi,1831.93
2022-06-04,Potato,Delhi,1912.14
2022-06-05,Potato,Delhi,1950.98
2022-06-06,Potato,Delhi,1864.98
2022-06-07,Potato,Delhi,1833.13
2022-06-08,Potato,Delhi,1862.43
2022-06-09,Potato,Delhi,1878.07
2022-06-10,Potato,Delhi,1860.73
2022-06-11,Potato,Delhi,1873.84
2022-06-12,Potato,Delhi,1926.14
2022-06-13,Potato,Delhi,1843.53
2022-06-14,Potato,Delhi,1847.91
2022-06-15,Potato,Delhi,1941.66
2022-06-16,Potato,Delhi,1918.23
2022-06-17,Potato,Delhi,1911.46
2022-06-18,Potato,Delhi,1903.98
2022-06-19,Potato,Delhi,1919.54
2022-06-20,Potato,Delhi,1990.06
2022-06-21,Potato,Delhi,1946.96
2022-06-22,Potato,Delhi,1926.34
2022-06-23,Potato,Delhi,1916.57
2022-06-24,Potato,Delhi,1925.35
2022-06-25,Potato,Delhi,1801.18
2022-06-26,Potato,Delhi,1934.6
2022-06-27,Potato,Delhi,1964.48
2022-06-28,Potato,Delhi,1933.31
2022-06-29,Potato,Delhi,1891.1
2022-06-30,Potato,Delhi,1870.95
2022-07-01,Potato,Delhi,1892.41
2022-07-02,Potato,Delhi,1856.29
2022-07-03,Potato,Delhi,1944.31
2022-07-04,Potato,Delhi,1926.47
2022-07-05,Potato,Delhi,1954.84
2022-07-06,Potato,Delhi,1939.6
2022-07-07,Potato,Delhi,1941.55
2022-07-08,Potato,Delhi,1883.44
2022-07-09,Potato,Delhi,1956.17
2022-07-10,Potato,Delhi,1912.44
2022-07-11,Potato,Delhi,1848.38
2022-07-12,Potato,Delhi,1846.65
2022-07-13,Potato,Delhi,1927.52
2022-07-14,Potato,Delhi,1984.58
2022-07-15,Potato,Delhi,2020.82
2022-07-16,Potato,Delhi,1915.02
2022-07-17,Potato,Delhi,1922.39
2022-07-18,Potato,Delhi,1966.71
2022-07-19,Potato,Delhi,1854.86
2022-07-20,Potato,Delhi,2034.13
2022-07-21,Potato,Delhi,1980.03
2022-07-22,Potato,Delhi,1919.08
2022-07-23,Potato,Delhi,1948.13
2022-07-24,Potato,Delhi,1946.42
2022-07-25,Potato,Delhi,1951.28
2022-07-26,Potato,Delhi,1960.24
2022-07-27,Potato,Delhi,2034.85
2022-07-28,Potato,Delhi,1988.05
2022-07-29,Potato,Delhi,1932.76
2022-07-30,Potato,Delhi,1936.91
2022-07-31,Potato,Delhi,1983.21
2022-08-01,Potato,Delhi,1985.35
2022-08-02,Potato,Delhi,1964.29
2022-08-03,Potato,Delhi,2011.42
2022-08-04,Potato,Delhi,1987.43
2022-08-05,Potato,Delhi,2000.11
2022-08-06,Potato,Delhi,1949.94
2022-08-07,Potato,Delhi,2040.36
2022-08-08,Potato,Delhi,1958.23
2022-08-09,Potato,Delhi,1938.68
2022-08-10,Potato,Delhi,1945.06
2022-08-11,Potato,Delhi,1989.38
2022-08-12,Potato,Delhi,2034.67
2022-08-13,Potato,Delhi,1991.98
2022-08-14,Potato,Delhi,1909.59
2022-08-15,Potato,Delhi,1931.18
2022-08-16,Potato,Delhi,1982.39
2022-08-17,Potato,Delhi,1890.86
2022-08-18,Potato,Delhi,1994.33
2022-08-19,Potato,Delhi,2033.38
2022-08-20,Potato,Delhi,2037.42
2022-08-21,Potato,Delhi,1931.85
2022-08-22,Potato,Delhi,1931.47
2022-08-23,Potato,Delhi,1960.5
2022-08-24,Potato,Delhi,2021.96
2022-08-25,Potato,Delhi,1995.16
2022-08-26,Potato,Delhi,1985.38
2022-08-27,Potato,Delhi,1955.35
2022-08-28,Potato,Delhi,1949.25
2022-08-29,Potato,Delhi,2043.56
2022-08-30,Potato,Delhi,1997.23
2022-08-31,Potato,Delhi,1960.03
2022-09-01,Potato,Delhi,2051.1
2022-09-02,Potato,Delhi,2068.04
2022-09-03,Potato,Delhi,2000.29
2022-09-04,Potato,Delhi,2045.83
2022-09-05,Potato,Delhi,1916.73
2022-09-06,Potato,Delhi,1888.8
2022-09-07,Potato,Delhi,1962.79
2022-09-08,Potato,Delhi,2069.11
2022-09-09,Potato,Delhi,2014.31
2022-09-10,Potato,Delhi,1933.62
2022-09-11,Potato,Delhi,1983.24
2022-09-12,Potato,Delhi,2022.54
2022-09-13,Potato,Delhi,1994.28
2022-09-14,Potato,Delhi,2018.13
2022-09-15,Potato,Delhi,2009.35
2022-09-16,Potato,Delhi,2024.13
2022-09-17,Potato,Delhi,2134.21
2022-09-18,Potato,Delhi,1471.75
2022-09-19,Potato,Delhi,1494.41
2022-09-20,Potato,Delhi,1474.07
2022-09-21,Potato,Delhi,1623.92
2022-09-22,Potato,Delhi,1636.28
2022-09-23,Potato,Delhi,1809.53
2022-09-24,Potato,Delhi,1780.62
2022-09-25,Potato,Delhi,1877.02
2022-09-26,Potato,Delhi,1947.32
2022-09-27,Potato,Delhi,1858.27
2022-09-28,Potato,Delhi,1988.11
2022-09-29,Potato,Delhi,1326.94
2022-09-30,Potato,Delhi,1365.69
2022-10-01,Potato,Delhi,1549.32
2022-10-02,Potato,Delhi,1565.68
2022-10-03,Potato,Delhi,1603.57
2022-10-04,Potato,Delhi,1679.23
2022-10-05,Potato,Delhi,1717.51
2022-10-06,Potato,Delhi,1815.75
2022-10-07,Potato,Delhi,1768.53
2022-10-08,Potato,Delhi,1910.34
2022-10-09,Potato,Delhi,1879.26
2022-10-10,Potato,Delhi,1928.12
2022-10-11,Potato,Delhi,2000.04
