date,commodity,market,price
2021-03-20,Cotton,Delhi,7261.45
2021-03-21,Cotton,Delhi,7091.42
2021-03-22,Cotton,Delhi,8816.15
2021-03-23,Cotton,Delhi,9169.77
2021-03-24,Cotton,Delhi,8993.03
2021-03-25,Cotton,Delhi,8761.74
2021-03-26,Cotton,Delhi,8589.92
2021-03-27,Cotton,Delhi,8198.11
2021-03-28,Cotton,Delhi,8026.99
2021-03-29,Cotton,Delhi,8204.57
2021-03-30,Cotton,Delhi,7682.33
2021-03-31,Cotton,Delhi,7778.46
2021-04-01,Cotton,Delhi,7771.66
2021-04-02,Cotton,Delhi,7696.01
2021-04-03,Cotton,Delhi,7594.43
2021-04-04,Cotton,Delhi,7551.97
2021-04-05,Cotton,Delhi,7415.42
2021-04-06,Cotton,Delhi,7423.87
2021-04-07,Cotton,Delhi,7249.66
2021-04-08,Cotton,Delhi,7465.46
2021-04-09,Cotton,Delhi,7279.27
2021-04-10,Cotton,Delhi,7170.36
2021-04-11,Cotton,Delhi,7171.76
2021-04-12,Cotton,Delhi,7223.02
2021-04-13,Cotton,Delhi,7176.1
2021-04-14,Cotton,Delhi,7183.0
2021-04-15,Cotton,Delhi,7077.12
2021-04-16,Cotton,Delhi,7236.27
2021-04-17,Cotton,Delhi,6999.83
2021-04-18,Cotton,Delhi,7105.81
2021-04-19,Cotton,Delhi,6876.48
2021-04-20,Cotton,Delhi,7232.98
2021-04-21,Cotton,Delhi,7213.23
2021-04-22,Cotton,Delhi,7428.13
2021-04-23,Cotton,Delhi,7413.39
2021-04-24,Cotton,Delhi,7549.02
2021-04-25,Cotton,Delhi,7185.75
2021-04-26,Cotton,Delhi,7349.03
2021-04-27,Cotton,Delhi,7527.85
2021-04-28,Cotton,Delhi,7407.85
2021-04-29,Cotton,Delhi,7274.88
2021-04-30,Cotton,Delhi,7470.52
2021-05-01,Cotton,Delhi,7539.32
2021-05-02,Cotton,Delhi,7551.16
2021-05-03,Cotton,Delhi,7335.21
2021-05-04,Cotton,Delhi,7528.8
2021-05-05,Cotton,Delhi,7367.79
2021-05-06,Cotton,Delhi,7414.17
2021-05-07,Cotton,Delhi,7197.32
2021-05-08,Cotton,Delhi,7353.0
2021-05-09,Cotton,Delhi,7144.33
2021-05-10,Cotton,Delhi,7310.71
2021-05-11,Cotton,Delhi,7357.21
2021-05-12,Cotton,Delhi,7098.5
2021-05-13,Cotton,Delhi,7461.63
2021-05-14,Cotton,Delhi,7272.46
2021-05-15,Cotton,Delhi,9322.51
2021-05-16,Cotton,Delhi,9008.7
2021-05-17,Cotton,Delhi,8733.32
2021-05-18,Cotton,Delhi,8235.44
2021-05-19,Cotton,Delhi,8059.13
2021-05-20,Cotton,Delhi,8385.82
2021-05-21,Cotton,Delhi,8180.66
2021-05-22,Cotton,Delhi,7909.93
2021-05-23,Cotton,Delhi,8072.23
2021-05-24,Cotton,Delhi,7818.68
2021-05-25,Cotton,Delhi,7763.25
2021-05-26,Cotton,Delhi,7781.01
2021-05-27,Cotton,Delhi,7994.81
2021-05-28,Cotton,Delhi,7742.66
2021-05-29,Cotton,Delhi,7436.43
2021-05-30,Cotton,Delhi,7308.08
2021-05-31,Cotton,Delhi,7332.3
2021-06-01,Cotton,Delhi,7456.39
2021-06-02,Cotton,Delhi,7372.75
2021-06-03,Cotton,Delhi,7411.31
2021-06-04,Cotton,Delhi,7108.88
2021-06-05,Cotton,Delhi,7229.14
2021-06-06,Cotton,Delhi,7252.22
2021-06-07,Cotton,Delhi,7248.7
2021-06-08,Cotton,Delhi,7353.25
2021-06-09,Cotton,Delhi,7231.34
2021-06-10,Cotton,Delhi,7345.14
2021-06-11,Cotton,Delhi,7567.3
2021-06-12,Cotton,Delhi,7345.9
2021-06-13,Cotton,Delhi,7126.3
2021-06-14,Cotton,Delhi,7368.25
2021-06-15,Cotton,Delhi,7099.48
2021-06-16,Cotton,Delhi,7216.05
2021-06-17,Cotton,Delhi,7505.71
2021-06-18,Cotton,Delhi,7109.59
2021-06-19,Cotton,Delhi,7502.55
2021-06-20,Cotton,Delhi,7146.36
2021-06-21,Cotton,Delhi,7373.88
2021-06-22,Cotton,Delhi,7100.51
2021-06-23,Cotton,Delhi,7352.52
2021-06-24,Cotton,Delhi,7237.67
2021-06-25,Cotton,Delhi,7562.91
2021-06-26,Cotton,Delhi,7611.6
2021-06-27,Cotton,Delhi,7649.05
2021-06-28,Cotton,Delhi,7357.6
2021-06-29,Cotton,Delhi,7644.28
2021-06-30,Cotton,Delhi,7342.15
2021-07-01,Cotton,Delhi,7424.21
2021-07-02,Cotton,Delhi,7569.09
2021-07-03,Cotton,Delhi,7543.38
2021-07-04,Cotton,Delhi,7689.56
2021-07-05,Cotton,Delhi,7848.77
2021-07-06,Cotton,Delhi,7319.1
2021-07-07,Cotton,Delhi,7243.86
2021-07-08,Cotton,Delhi,7506.23
2021-07-09,Cotton,Delhi,7640.71
2021-07-10,Cotton,Delhi,7587.78
2021-07-11,Cotton,Delhi,7358.44
2021-07-12,Cotton,Delhi,7343.96
2021-07-13,Cotton,Delhi,7266.56
2021-07-14,Cotton,Delhi,7376.69
2021-07-15,Cotton,Delhi,7363.31
2021-07-16,Cotton,Delhi,7540.44
2021-07-17,Cotton,Delhi,7256.44
2021-07-18,Cotton,Delhi,7255.06
2021-07-19,Cotton,Delhi,7606.16
2021-07-20,Cotton,Delhi,7481.04
2021-07-21,Cotton,Delhi,7366.57
2021-07-22,Cotton,Delhi,7371.55
2021-07-23,Cotton,Delhi,7542.39
2021-07-24,Cotton,Delhi,7542.38
2021-07-25,Cotton,Delhi,7444.48
2021-07-26,Cotton,Delhi,7098.4
2021-07-27,Cotton,Delhi,7350.38
2021-07-28,Cotton,Delhi,7263.49
2021-07-29,Cotton,Delhi,7492.28
2021-07-30,Cotton,Delhi,7440.89
2021-07-31,Cotton,Delhi,7465.51
2021-08-01,Cotton,Delhi,7303.73
2021-08-02,Cotton,Delhi,7688.51
2021-08-03,Cotton,Delhi,7519.7
2021-08-04,Cotton,Delhi,7071.2
2021-08-05,Cotton,Delhi,7455.16
2021-08-06,Cotton,Delhi,7417.55
2021-08-07,Cotton,Delhi,7465.86
2021-08-08,Cotton,Delhi,7498.6
2021-08-09,Cotton,Delhi,7589.5
2021-08-10,Cotton,Delhi,7758.18
2021-08-11,Cotton,Delhi,7372.94
2021-08-12,Cotton,Delhi,7585.92
2021-08-13,Cotton,Delhi,7200.12
2021-08-14,Cotton,Delhi,7300.89
2021-08-15,Cotton,Delhi,7639.02
2021-08-16,Cotton,Delhi,7518.9
2021-08-17,Cotton,Delhi,7689.88
2021-08-18,Cotton,Delhi,7611.74
2021-08-19,Cotton,Delhi,7486.92
2021-08-20,Cotton,Delhi,7246.82
2021-08-21,Cotton,Delhi,7348.6
2021-08-22,Cotton,Delhi,7337.43
2021-08-23,Cotton,Delhi,7617.54
2021-08-24,Cotton,Delhi,7111.29
2021-08-25,Cotton,Delhi,7414.8
2021-08-26,Cotton,Delhi,7147.11
2021-08-27,Cotton,Delhi,7185.24
2021-08-28,Cotton,Delhi,7308.05
2021-08-29,Cotton,Delhi,7424.03
2021-08-30,Cotton,Delhi,7360.42
2021-08-31,Cotton,Delhi,7276.08
2021-09-01,Cotton,Delhi,7465.25
2021-09-02,Cotton,Delhi,7286.23
2021-09-03,Cotton,Delhi,7479.53
2021-09-04,Cotton,Delhi,7606.74
2021-09-05,Cotton,Delhi,7365.36
2021-09-06,Cotton,Delhi,7289.94
2021-09-07,Cotton,Delhi,7275.63
2021-09-08,Cotton,Delhi,7119.62
2021-09-09,Cotton,Delhi,7593.44
2021-09-10,Cotton,Delhi,7470.89
2021-09-11,Cotton,Delhi,7568.83
2021-09-12,Cotton,Delhi,7425.97
2021-09-13,Cotton,Delhi,7377.63
2021-09-14,Cotton,Delhi,7548.25
2021-09-15,Cotton,Delhi,7386.36
2021-09-16,Cotton,Delhi,7028.4
2021-09-17,Cotton,Delhi,7354.21
2021-09-18,Cotton,Delhi,7542.63
2021-09-19,Cotton,Delhi,7263.23
2021-09-20,Cotton,Delhi,7314.37
2021-09-21,Cotton,Delhi,7408.64
2021-09-22,Cotton,Delhi,7740.13
2021-09-23,Cotton,Delhi,7718.93
2021-09-24,Cotton,Delhi,7562.81
2021-09-25,Cotton,Delhi,7299.48
2021-09-26,Cotton,Delhi,7550.94
2021-09-27,Cotton,Delhi,7537.19
2021-09-28,Cotton,Delhi,7302.87
2021-09-29,Cotton,Delhi,7608.68
2021-09-30,Cotton,Delhi,7456.3
2021-10-01,Cotton,Delhi,7201.4
2021-10-02,Cotton,Delhi,7115.62
2021-10-03,Cotton,Delhi,7313.34
2021-10-04,Cotton,Delhi,7357.88
2021-10-05,Cotton,Delhi,7247.81
2021-10-06,Cotton,Delhi,7469.17
2021-10-07,Cotton,Delhi,7374.85
2021-10-08,Cotton,Delhi,7767.72
2021-10-09,Cotton,Delhi,7563.15
2021-10-10,Cotton,Delhi,7675.85
2021-10-11,Cotton,Delhi,7640.81
2021-10-12,Cotton,Delhi,7163.38
2021-10-13,Cotton,Delhi,7122.74
2021-10-14,Cotton,Delhi,7179.93
2021-10-15,Cotton,Delhi,7421.57
2021-10-16,Cotton,Delhi,7430.12
2021-10-17,Cotton,Delhi,7711.49
2021-10-18,Cotton,Delhi,7316.65
2021-10-19,Cotton,Delhi,7373.02
2021-10-20,Cotton,Delhi,7275.19
2021-10-21,Cotton,Delhi,7555.08
2021-10-22,Cotton,Delhi,7325.26
2021-10-23,Cotton,Delhi,7473.76
2021-10-24,Cotton,Delhi,7256.17
2021-10-25,Cotton,Delhi,7549.05
2021-10-26,Cotton,Delhi,7393.94
2021-10-27,Cotton,Delhi,7855.75
2021-10-28,Cotton,Delhi,7536.32
2021-10-29,Cotton,Delhi,7193.43
2021-10-30,Cotton,Delhi,7367.58
2021-10-31,Cotton,Delhi,7218.16
2021-11-01,Cotton,Delhi,7454.44
2021-11-02,Cotton,Delhi,7506.07
2021-11-03,Cotton,Delhi,7294.08
2021-11-04,Cotton,Delhi,7436.62
2021-11-05,Cotton,Delhi,7555.63
2021-11-06,Cotton,Delhi,7265.83
2021-11-07,Cotton,Delhi,7650.74
2021-11-08,Cotton,Delhi,7222.29
2021-11-09,Cotton,Delhi,7247.66
2021-11-10,Cotton,Delhi,7398.92
2021-11-11,Cotton,Delhi,7217.31
2021-11-12,Cotton,Delhi,7305.94
2021-11-13,Cotton,Delhi,7776.22
2021-11-14,Cotton,Delhi,7245.42
2021-11-15,Cotton,Delhi,7410.94
2021-11-16,Cotton,Delhi,7368.06
2021-11-17,Cotton,Delhi,7321.67
2021-11-18,Cotton,Delhi,7595.73
2021-11-19,Cotton,Delhi,7376.71
2021-11-20,Cotton,Delhi,7643.92
2021-11-21,Cotton,Delhi,7208.67
2021-11-22,Cotton,Delhi,7389.83
2021-11-23,Cotton,Delhi,7176.93
2021-11-24,Cotton,Delhi,7182.44
2021-11-25,Cotton,Delhi,7590.19
2021-11-26,Cotton,Delhi,7378.46
2021-11-27,Cotton,Delhi,7066.2
2021-11-28,Cotton,Delhi,7657.05
2021-11-29,Cotton,Delhi,7379.93
2021-11-30,Cotton,Delhi,7486.51
2021-12-01,Cotton,Delhi,7338.44
2021-12-02,Cotton,Delhi,7205.7
2021-12-03,Cotton,Delhi,7444.42
2021-12-04,Cotton,Delhi,7432.83
2021-12-05,Cotton,Delhi,7554.14
2021-12-06,Cotton,Delhi,7507.22
2021-12-07,Cotton,Delhi,7620.35
2021-12-08,Cotton,Delhi,7338.04
2021-12-09,Cotton,Delhi,7364.53
2021-12-10,Cotton,Delhi,7529.33
2021-12-11,Cotton,Delhi,7341.61
2021-12-12,Cotton,Delhi,7723.07
2021-12-13,Cotton,Delhi,7769.59
2021-12-14,Cotton,Delhi,7595.4
2021-12-15,Cotton,Delhi,7332.99
2021-12-16,Cotton,Delhi,7578.85
2021-12-17,Cotton,Delhi,7515.42
2021-12-18,Cotton,Delhi,7424.84
2021-12-19,Cotton,Delhi,7481.23
2021-12-20,Cotton,Delhi,7765.51
2021-12-21,Cotton,Delhi,7367.96
2021-12-22,Cotton,Delhi,7078.74
2021-12-23,Cotton,Delhi,7460.62
2021-12-24,Cotton,Delhi,7642.13
2021-12-25,Cotton,Delhi,7419.17
2021-12-26,Cotton,Delhi,7557.02
2021-12-27,Cotton,Delhi,7648.43
2021-12-28,Cotton,Delhi,7774.84
2021-12-29,Cotton,Delhi,7732.82
2021-12-30,Cotton,Delhi,7591.02
2021-12-31,Cotton,Delhi,7398.83
2022-01-01,Cotton,Delhi,7282.13
2022-01-02,Cotton,Delhi,7320.68
2022-01-03,Cotton,Delhi,7416.46
2022-01-04,Cotton,Delhi,7223.94
2022-01-05,Cotton,Delhi,7145.12
2022-01-06,Cotton,Delhi,7062.94
2022-01-07,Cotton,Delhi,7571.51
2022-01-08,Cotton,Delhi,7462.19
2022-01-09,Cotton,Delhi,7432.41
2022-01-10,Cotton,Delhi,7558.63
2022-01-11,Cotton,Delhi,7241.05
2022-01-12,Cotton,Delhi,7510.79
2022-01-13,Cotton,Delhi,7272.06
2022-01-14,Cotton,Delhi,7132.32
2022-01-15,Cotton,Delhi,7332.36
2022-01-16,Cotton,Delhi,7235.32
2022-01-17,Cotton,Delhi,7570.83
2022-01-18,Cotton,Delhi,7752.12
2022-01-19,Cotton,Delhi,7556.51
2022-01-20,Cotton,Delhi,7506.58
2022-01-21,Cotton,Delhi,7789.45
2022-01-22,Cotton,Delhi,7511.2
2022-01-23,Cotton,Delhi,7271.61
2022-01-24,Cotton,Delhi,7573.66
2022-01-25,Cotton,Delhi,7838.15
2022-01-26,Cotton,Delhi,7552.55
2022-01-27,Cotton,Delhi,7788.6
2022-01-28,Cotton,Delhi,7729.34
2022-01-29,Cotton,Delhi,7186.98
2022-01-30,Cotton,Delhi,7483.91
2022-01-31,Cotton,Delhi,7492.3
2022-02-01,Cotton,Delhi,7714.94
2022-02-02,Cotton,Delhi,7742.11
2022-02-03,Cotton,Delhi,7457.43
2022-02-04,Cotton,Delhi,7431.96
2022-02-05,Cotton,Delhi,7469.73
2022-02-06,Cotton,Delhi,7346.6
2022-02-07,Cotton,Delhi,7280.33
2022-02-08,Cotton,Delhi,7360.67
2022-02-09,Cotton,Delhi,7444.38
2022-02-10,Cotton,Delhi,7623.21
2022-02-11,Cotton,Delhi,7833.88
2022-02-12,Cotton,Delhi,7851.65
2022-02-13,Cotton,Delhi,7697.52
2022-02-14,Cotton,Delhi,7462.91
2022-02-15,Cotton,Delhi,7750.17
2022-02-16,Cotton,Delhi,7785.52
2022-02-17,Cotton,Delhi,8040.67
2022-02-18,Cotton,Delhi,7577.45
2022-02-19,Cotton,Delhi,7507.41
2022-02-20,Cotton,Delhi,7564.51
2022-02-21,Cotton,Delhi,7443.52
2022-02-22,Cotton,Delhi,7205.06
2022-02-23,Cotton,Delhi,7489.03
2022-02-24,Cotton,Delhi,7533.7
2022-02-25,Cotton,Delhi,7798.16
2022-02-26,Cotton,Delhi,7570.69
2022-02-27,Cotton,Delhi,7715.93
2022-02-28,Cotton,Delhi,7866.66
2022-03-01,Cotton,Delhi,7653.63
2022-03-02,Cotton,Delhi,7541.71
2022-03-03,Cotton,Delhi,7407.95
2022-03-04,Cotton,Delhi,7524.04
2022-03-05,Cotton,Delhi,7131.57
2022-03-06,Cotton,Delhi,7986.03
2022-03-07,Cotton,Delhi,7910.43
2022-03-08,Cotton,Delhi,7652.8
2022-03-09,Cotton,Delhi,7857.22
2022-03-10,Cotton,Delhi,7629.22
2022-03-11,Cotton,Delhi,7663.21
2022-03-12,Cotton,Delhi,7635.33
2022-03-13,Cotton,Delhi,7603.14
2022-03-14,Cotton,Delhi,7548.67
2022-03-15,Cotton,Delhi,7700.97
2022-03-16,Cotton,Delhi,7347.62
2022-03-17,Cotton,Delhi,7808.59
2022-03-18,Cotton,Delhi,7595.24
2022-03-19,Cotton,Delhi,7572.37
2022-03-20,Cotton,Delhi,7317.68
2022-03-21,Cotton,Delhi,7433.31
2022-03-22,Cotton,Delhi,7612.14
2022-03-23,Cotton,Delhi,7869.83
2022-03-24,Cotton,Delhi,7339.03
2022-03-25,Cotton,Delhi,7352.14
2022-03-26,Cotton,Delhi,7817.17
2022-03-27,Cotton,Delhi,7871.46
2022-03-28,Cotton,Delhi,7857.04
2022-03-29,Cotton,Delhi,7780.68
2022-03-30,Cotton,Delhi,7488.02
2022-03-31,Cotton,Delhi,7586.29
2022-04-01,Cotton,Delhi,7595.23
2022-04-02,Cotton,Delhi,7565.97
2022-04-03,Cotton,Delhi,7601.2
2022-04-04,Cotton,Delhi,7746.44
2022-04-05,Cotton,Delhi,7818.54
2022-04-06,Cotton,Delhi,7723.56
2022-04-07,Cotton,Delhi,7418.71
2022-04-08,Cotton,Delhi,7498.51
2022-04-09,Cotton,Delhi,7628.07
2022-04-10,Cotton,Delhi,7776.02
2022-04-11,Cotton,Delhi,7271.28
2022-04-12,Cotton,Delhi,7525.68
2022-04-13,Cotton,Delhi,7881.73
2022-04-14,Cotton,Delhi,7959.45
2022-04-15,Cotton,Delhi,7538.33
2022-04-16,Cotton,Delhi,7628.96
2022-04-17,Cotton,Delhi,7644.62
2022-04-18,Cotton,Delhi,7774.0
2022-04-19,Cotton,Delhi,7798.43
2022-04-20,Cotton,Delhi,7752.24
2022-04-21,Cotton,Delhi,7665.41
2022-04-22,Cotton,Delhi,7629.93
2022-04-23,Cotton,Delhi,7701.44
2022-04-24,Cotton,Delhi,7863.27
2022-04-25,Cotton,Delhi,7777.31
2022-04-26,Cotton,Delhi,8018.97
2022-04-27,Cotton,Delhi,7756.62
2022-04-28,Cotton,Delhi,7984.76
2022-04-29,Cotton,Delhi,7789.11
2022-04-30,Cotton,Delhi,7889.78
2022-05-01,Cotton,Delhi,7702.76
2022-05-02,Cotton,Delhi,7564.96
2022-05-03,Cotton,Delhi,7581.02
2022-05-04,Cotton,Delhi,7273.62
2022-05-05,Cotton,Delhi,7599.01
2022-05-06,Cotton,Delhi,7556.9
2022-05-07,Cotton,Delhi,7630.95
2022-05-08,Cotton,Delhi,7621.54
2022-05-09,Cotton,Delhi,7676.44
2022-05-10,Cotton,Delhi,7513.01
2022-05-11,Cotton,Delhi,7572.49
2022-05-12,Cotton,Delhi,7807.44
2022-05-13,Cotton,Delhi,7761.08
2022-05-14,Cotton,Delhi,7842.5
2022-05-15,Cotton,Delhi,7967.51
2022-05-16,Cotton,Delhi,7595.13
2022-05-17,Cotton,Delhi,7794.91
2022-05-18,Cotton,Delhi,7732.17
2022-05-19,Cotton,Delhi,7888.1
2022-05-20,Cotton,Delhi,7912.53
2022-05-21,Cotton,Delhi,7748.14
2022-05-22,Cotton,Delhi,7717.72
2022-05-23,Cotton,Delhi,7371.74
2022-05-24,Cotton,Delhi,7810.94
2022-05-25,Cotton,Delhi,7721.11
2022-05-26,Cotton,Delhi,7822.17
2022-05-27,Cotton,Delhi,7694.7
2022-05-28,Cotton,Delhi,7962.74
2022-05-29,Cotton,Delhi,7745.63
2022-05-30,Cotton,Delhi,7823.37
2022-05-31,Cotton,Delhi,6288.03
2022-06-01,Cotton,Delhi,6663.53
2022-06-02,Cotton,Delhi,6745.92
2022-06-03,Cotton,Delhi,6983.67
2022-06-04,Cotton,Delhi,7257.54
2022-06-05,Cotton,Delhi,7595.19
2022-06-06,Cotton,Delhi,7905.96
2022-06-07,Cotton,Delhi,7586.7
2022-06-08,Cotton,Delhi,7876.2
2022-06-09,Cotton,Delhi,7586.25
2022-06-10,Cotton,Delhi,7525.57
2022-06-11,Cotton,Delhi,7715.74
2022-06-12,Cotton,Delhi,7655.88
2022-06-13,Cotton,Delhi,7817.32
2022-06-14,Cotton,Delhi,7983.84
2022-06-15,Cotton,Delhi,7856.69
2022-06-16,Cotton,Delhi,7470.37
2022-06-17,Cotton,Delhi,7690.79
2022-06-18,Cotton,Delhi,8134.83
2022-06-19,Cotton,Delhi,7584.91
2022-06-20,Cotton,Delhi,7980.93
2022-06-21,Cotton,Delhi,7323.37
2022-06-22,Cotton,Delhi,7635.03
2022-06-23,Cotton,Delhi,8128.95
2022-06-24,Cotton,Delhi,7949.82
2022-06-25,Cotton,Delhi,7738.6
2022-06-26,Cotton,Delhi,8011.45
2022-06-27,Cotton,Delhi,7795.67
2022-06-28,Cotton,Delhi,7984.18
2022-06-29,Cotton,Delhi,7987.99
2022-06-30,Cotton,Delhi,7524.01
2022-07-01,Cotton,Delhi,7979.19
2022-07-02,Cotton,Delhi,7937.71
2022-07-03,Cotton,Delhi,9839.31
2022-07-04,Cotton,Delhi,9829.52
2022-07-05,Cotton,Delhi,9489.3
2022-07-06,Cotton,Delhi,9510.53
2022-07-07,Cotton,Delhi,9039.89
2022-07-08,Cotton,Delhi,9122.27
2022-07-09,Cotton,Delhi,8806.78
2022-07-10,Cotton,Delhi,8706.53
2022-07-11,Cotton,Delhi,8272.03
2022-07-12,Cotton,Delhi,8305.33
2022-07-13,Cotton,Delhi,8274.35
2022-07-14,Cotton,Delhi,8578.97
2022-07-15,Cotton,Delhi,8074.57
2022-07-16,Cotton,Delhi,8291.68
2022-07-17,Cotton,Delhi,8161.77
2022-07-18,Cotton,Delhi,7781.16
2022-07-19,Cotton,Delhi,7873.2
2022-07-20,Cotton,Delhi,8010.46
2022-07-21,Cotton,Delhi,7698.26
2022-07-22,Cotton,Delhi,7712.29
2022-07-23,Cotton,Delhi,7909.76
2022-07-24,Cotton,Delhi,7882.7
2022-07-25,Cotton,Delhi,8215.01
2022-07-26,Cotton,Delhi,7941.94
2022-07-27,Cotton,Delhi,7503.2
2022-07-28,Cotton,Delhi,8000.77
2022-07-29,Cotton,Delhi,7788.41
2022-07-30,Cotton,Delhi,8156.63
2022-07-31,Cotton,Delhi,8081.89
2022-08-01,Cotton,Delhi,7941.72
2022-08-02,Cotton,Delhi,7834.06
2022-08-03,Cotton,Delhi,7435.71
2022-08-04,Cotton,Delhi,7831.69
2022-08-05,Cotton,Delhi,7994.38
2022-08-06,Cotton,Delhi,7902.09
2022-08-07,Cotton,Delhi,7680.66
2022-08-08,Cotton,Delhi,8209.11
2022-08-09,Cotton,Delhi,7880.96
2022-08-10,Cotton,Delhi,7881.54
2022-08-11,Cotton,Delhi,7692.33
2022-08-12,Cotton,Delhi,7792.13
2022-08-13,Cotton,Delhi,7727.81
2022-08-14,Cotton,Delhi,7913.67
2022-08-15,Cotton,Delhi,7980.82
2022-08-16,Cotton,Delhi,7757.24
2022-08-17,Cotton,Delhi,7988.5
2022-08-18,Cotton,Delhi,7629.35
2022-08-19,Cotton,Delhi,7652.4
2022-08-20,Cotton,Delhi,7573.38
2022-08-21,Cotton,Delhi,7950.01
2022-08-22,Cotton,Delhi,7732.92
2022-08-23,Cotton,Delhi,7657.3
2022-08-24,Cotton,Delhi,7974.74
2022-08-25,Cotton,Delhi,7924.74
2022-08-26,Cotton,Delhi,7907.41
2022-08-27,Cotton,Delhi,7829.04
2022-08-28,Cotton,Delhi,7591.38
2022-08-29,Cotton,Delhi,7849.06
2022-08-30,Cotton,Delhi,7629.97
2022-08-31,Cotton,Delhi,7964.54
2022-09-01,Cotton,Delhi,7904.95
2022-09-02,Cotton,Delhi,7354.84
2022-09-03,Cotton,Delhi,7552.43
2022-09-04,Cotton,Delhi,7869.13
2022-09-05,Cotton,Delhi,8086.13
2022-09-06,Cotton,Delhi,7861.16
2022-09-07,Cotton,Delhi,7812.34
2022-09-08,Cotton,Delhi,7712.09
2022-09-09,Cotton,Delhi,7809.32
2022-09-10,Cotton,Delhi,7770.13
2022-09-11,Cotton,Delhi,7769.19
