date,commodity,market,price
2021-03-27,Rice,Delhi,4184.36
2021-03-28,Rice,Delhi,4274.5
2021-03-29,Rice,Delhi,4298.83
2021-03-30,Rice,Delhi,4101.08
2021-03-31,Rice,Delhi,4315.0
2021-04-01,Rice,Delhi,4307.39
2021-04-02,Rice,Delhi,4169.75
2021-04-03,Rice,Delhi,4295.04
2021-04-04,Rice,Delhi,4464.91
2021-04-05,Rice,Delhi,4386.21
2021-04-06,Rice,Delhi,4402.31
2021-04-07,Rice,Delhi,4169.58
2021-04-08,Rice,Delhi,4321.21
2021-04-09,Rice,Delhi,4275.07
2021-04-10,Rice,Delhi,4139.17
2021-04-11,Rice,Delhi,4117.49
2021-04-12,Rice,Delhi,4506.52
2021-04-13,Rice,Delhi,4141.44
2021-04-14,Rice,Delhi,4095.84
2021-04-15,Rice,Delhi,4238.32
2021-04-16,Rice,Delhi,4134.11
2021-04-17,Rice,Delhi,4280.93
2021-04-18,Rice,Delhi,4319.14
2021-04-19,Rice,Delhi,4185.32
2021-04-20,Rice,Delhi,4279.74
2021-04-21,Rice,Delhi,4288.21
2021-04-22,Rice,Delhi,4300.76
2021-04-23,Rice,Delhi,4343.69
2021-04-24,Rice,Delhi,4357.35
2021-04-25,Rice,Delhi,4187.7
2021-04-26,Rice,Delhi,3940.93
2021-04-27,Rice,Delhi,4206.59
2021-04-28,Rice,Delhi,4462.13
2021-04-29,Rice,Delhi,4392.81
2021-04-30,Rice,Delhi,4390.72
2021-05-01,Rice,Delhi,4295.13
2021-05-02,Rice,Delhi,4279.39
2021-05-03,Rice,Delhi,4310.72
2021-05-04,Rice,Delhi,4181.01
2021-05-05,Rice,Delhi,4234.58
2021-05-06,Rice,Delhi,4286.41
2021-05-07,Rice,Delhi,4271.11
2021-05-08,Rice,Delhi,4254.26
2021-05-09,Rice,Delhi,4193.85
2021-05-10,Rice,Delhi,4186.36
2021-05-11,Rice,Delhi,4344.22
2021-05-12,Rice,Delhi,4273.19
2021-05-13,Rice,Delhi,4367.24
2021-05-14,Rice,Delhi,4186.1
2021-05-15,Rice,Delhi,4428.8
2021-05-16,Rice,Delhi,4219.34
2021-05-17,Rice,Delhi,4499.77
2021-05-18,Rice,Delhi,4487.13
2021-05-19,Rice,Delhi,4188.39
2021-05-20,Rice,Delhi,4402.51
2021-05-21,Rice,Delhi,4432.53
2021-05-22,Rice,Delhi,4191.58
2021-05-23,Rice,Delhi,4231.47
2021-05-24,Rice,Delhi,4236.41
2021-05-25,Rice,Delhi,4108.49
2021-05-26,Rice,Delhi,4383.63
2021-05-27,Rice,Delhi,4273.03
2021-05-28,Rice,Delhi,4183.14
2021-05-29,Rice,Delhi,4217.73
2021-05-30,Rice,Delhi,4282.61
2021-05-31,Rice,Delhi,4176.17
2021-06-01,Rice,Delhi,4404.2
2021-06-02,Rice,Delhi,4279.66
2021-06-03,Rice,Delhi,4402.15
2021-06-04,Rice,Delhi,4264.61
2021-06-05,Rice,Delhi,4243.03
2021-06-06,Rice,Delhi,4328.9
2021-06-07,Rice,Delhi,4257.79
2021-06-08,Rice,Delhi,4208.68
2021-06-09,Rice,Delhi,4349.82
2021-06-10,Rice,Delhi,4319.51
2021-06-11,Rice,Delhi,4332.97
2021-06-12,Rice,Delhi,4330.76
2021-06-13,Rice,Delhi,4261.26
2021-06-14,Rice,Delhi,4353.38
2021-06-15,Rice,Delhi,4365.5
2021-06-16,Rice,Delhi,4349.4
2021-06-17,Rice,Delhi,4409.55
2021-06-18,Rice,Delhi,4540.05
2021-06-19,Rice,Delhi,4232.44
2021-06-20,Rice,Delhi,4450.07
2021-06-21,Rice,Delhi,4408.98
2021-06-22,Rice,Delhi,4301.93
2021-06-23,Rice,Delhi,4447.75
2021-06-24,Rice,Delhi,4519.85
2021-06-25,Rice,Delhi,4263.14
2021-06-26,Rice,Delhi,4753.55
2021-06-27,Rice,Delhi,4412.39
2021-06-28,Rice,Delhi,4280.64
2021-06-29,Rice,Delhi,4303.54
2021-06-30,Rice,Delhi,4364.79
2021-07-01,Rice,Delhi,4363.36
2021-07-02,Rice,Delhi,4411.52
2021-07-03,Rice,Delhi,4135.25
2021-07-04,Rice,Delhi,4357.22
2021-07-05,Rice,Delhi,4301.21
2021-07-06,Rice,Delhi,4517.58
2021-07-07,Rice,Delhi,4312.47
2021-07-08,Rice,Delhi,4388.09
2021-07-09,Rice,Delhi,4304.3
2021-07-10,Rice,Delhi,4288.11
2021-07-11,Rice,Delhi,4270.14
2021-07-12,Rice,Delhi,4499.31
2021-07-13,Rice,Delhi,4404.63
2021-07-14,Rice,Delhi,4343.11
2021-07-15,Rice,Delhi,4408.3
2021-07-16,Rice,Delhi,4330.57
2021-07-17,Rice,Delhi,4329.6
2021-07-18,Rice,Delhi,4272.88
2021-07-19,Rice,Delhi,4139.35
2021-07-20,Rice,Delhi,4318.15
2021-07-21,Rice,Delhi,4152.66
2021-07-22,Rice,Delhi,4161.41
2021-07-23,Rice,Delhi,4334.75
2021-07-24,Rice,Delhi,4376.26
2021-07-25,Rice,Delhi,4486.48
2021-07-26,Rice,Delhi,4336.82
2021-07-27,Rice,Delhi,4277.32
2021-07-28,Rice,Delhi,4305.02
2021-07-29,Rice,Delhi,4263.56
2021-07-30,Rice,Delhi,4342.0
2021-07-31,Rice,Delhi,4331.38
2021-08-01,Rice,Delhi,4347.86
2021-08-02,Rice,Delhi,4249.5
2021-08-03,Rice,Delhi,4262.9
2021-08-04,Rice,Delhi,4209.92
2021-08-05,Rice,Delhi,4212.57
2021-08-06,Rice,Delhi,4188.73
2021-08-07,Rice,Delhi,4269.2
2021-08-08,Rice,Delhi,4302.11
2021-08-09,Rice,Delhi,4442.88
2021-08-10,Rice,Delhi,4246.34
2021-08-11,Rice,Delhi,4395.57
2021-08-12,Rice,Delhi,4299.71
2021-08-13,Rice,Delhi,4307.39
2021-08-14,Rice,Delhi,4219.41
2021-08-15,Rice,Delhi,4231.04
2021-08-16,Rice,Delhi,4156.04
2021-08-17,Rice,Delhi,4287.4
2021-08-18,Rice,Delhi,4330.17
2021-08-19,Rice,Delhi,4236.02
2021-08-20,Rice,Delhi,4238.43
2021-08-21,Rice,Delhi,4350.02
2021-08-22,Rice,Delhi,4357.9
2021-08-23,Rice,Delhi,4397.74
2021-08-24,Rice,Delhi,4340.44
2021-08-25,Rice,Delhi,4274.27
2021-08-26,Rice,Delhi,4435.36
2021-08-27,Rice,Delhi,4271.86
2021-08-28,Rice,Delhi,4448.86
2021-08-29,Rice,Delhi,4305.37
2021-08-30,Rice,Delhi,4272.76
2021-08-31,Rice,Delhi,4245.09
2021-09-01,Rice,Delhi,4297.12
2021-09-02,Rice,Delhi,4283.95
2021-09-03,Rice,Delhi,4199.6
2021-09-04,Rice,Delhi,4170.56
2021-09-05,Rice,Delhi,4401.75
2021-09-06,Rice,Delhi,4217.93
2021-09-07,Rice,Delhi,4295.08
2021-09-08,Rice,Delhi,4493.07
2021-09-09,Rice,Delhi,4332.44
2021-09-10,Rice,Delhi,4397.36
2021-09-11,Rice,Delhi,4433.32
2021-09-12,Rice,Delhi,4430.46
2021-09-13,Rice,Delhi,4252.41
2021-09-14,Rice,Delhi,4151.01
2021-09-15,Rice,Delhi,4295.4
2021-09-16,Rice,Delhi,4193.99
2021-09-17,Rice,Delhi,4309.29
2021-09-18,Rice,Delhi,4364.03
2021-09-19,Rice,Delhi,4425.22
2021-09-20,Rice,Delhi,4332.09
2021-09-21,Rice,Delhi,4290.74
2021-09-22,Rice,Delhi,4375.12
2021-09-23,Rice,Delhi,4396.22
2021-09-24,Rice,Delhi,4118.91
2021-09-25,Rice,Delhi,4296.26
2021-09-26,Rice,Delhi,4148.72
2021-09-27,Rice,Delhi,4287.43
2021-09-28,Rice,Delhi,4330.92
2021-09-29,Rice,Delhi,4268.3
2021-09-30,Rice,Delhi,4422.06
2021-10-01,Rice,Delhi,4246.76
2021-10-02,Rice,Delhi,4278.43
2021-10-03,Rice,Delhi,4292.32
2021-10-04,Rice,Delhi,4343.65
2021-10-05,Rice,Delhi,4239.65
2021-10-06,Rice,Delhi,4351.95
2021-10-07,Rice,Delhi,4209.72
2021-10-08,Rice,Delhi,4465.57
2021-10-09,Rice,Delhi,4333.11
2021-10-10,Rice,Delhi,4237.49
2021-10-11,Rice,Delhi,4272.26
2021-10-12,Rice,Delhi,4217.82
2021-10-13,Rice,Delhi,4238.36
2021-10-14,Rice,Delhi,4372.32
2021-10-15,Rice,Delhi,4305.82
2021-10-16,Rice,Delhi,4370.83
2021-10-17,Rice,Delhi,4219.46
2021-10-18,Rice,Delhi,4392.18
2021-10-19,Rice,Delhi,4352.81
2021-10-20,Rice,Delhi,4384.09
2021-10-21,Rice,Delhi,4342.17
2021-10-22,Rice,Delhi,4333.94
2021-10-23,Rice,Delhi,4315.56
2021-10-24,Rice,Delhi,4339.77
2021-10-25,Rice,Delhi,4198.26
2021-10-26,Rice,Delhi,4300.81
2021-10-27,Rice,Delhi,4172.57
2021-10-28,Rice,Delhi,4414.45
2021-10-29,Rice,Delhi,4267.15
2021-10-30,Rice,Delhi,4388.78
2021-10-31,Rice,Delhi,4304.34
2021-11-01,Rice,Delhi,4247.6
2021-11-02,Rice,Delhi,4203.42
2021-11-03,Rice,Delhi,4206.44
2021-11-04,Rice,Delhi,4253.52
2021-11-05,Rice,Delhi,4309.71
2021-11-06,Rice,Delhi,4243.43
2021-11-07,Rice,Delhi,4229.6
2021-11-08,Rice,Delhi,4312.73
2021-11-09,Rice,Delhi,4233.87
2021-11-10,Rice,Delhi,4290.63
2021-11-11,Rice,Delhi,4357.77
2021-11-12,Rice,Delhi,4310.94
2021-11-13,Rice,Delhi,4347.03
2021-11-14,Rice,Delhi,4361.23
2021-11-15,Rice,Delhi,4068.26
2021-11-16,Rice,Delhi,4396.79
2021-11-17,Rice,Delhi,4356.43
2021-11-18,Rice,Delhi,4369.71
2021-11-19,Rice,Delhi,4390.45
2021-11-20,Rice,Delhi,4433.43
2021-11-21,Rice,Delhi,4415.83
2021-11-22,Rice,Delhi,4245.27
2021-11-23,Rice,Delhi,4363.22
2021-11-24,Rice,Delhi,4162.65
2021-11-25,Rice,Delhi,4340.51
2021-11-26,Rice,Delhi,4345.47
2021-11-27,Rice,Delhi,4302.03
2021-11-28,Rice,Delhi,4440.77
2021-11-29,Rice,Delhi,4339.5
2021-11-30,Rice,Delhi,4250.45
2021-12-01,Rice,Delhi,4358.84
2021-12-02,Rice,Delhi,4343.5
2021-12-03,Rice,Delhi,4509.18
2021-12-04,Rice,Delhi,4605.69
2021-12-05,Rice,Delhi,4476.46
2021-12-06,Rice,Delhi,4452.79
2021-12-07,Rice,Delhi,4364.99
2021-12-08,Rice,Delhi,4150.68
2021-12-09,Rice,Delhi,4212.78
2021-12-10,Rice,Delhi,4233.91
2021-12-11,Rice,Delhi,4429.48
2021-12-12,Rice,Delhi,4525.11
2021-12-13,Rice,Delhi,4219.39
2021-12-14,Rice,Delhi,4386.93
2021-12-15,Rice,Delhi,4491.68
2021-12-16,Rice,Delhi,4349.61
2021-12-17,Rice,Delhi,4360.91
2021-12-18,Rice,Delhi,4285.95
2021-12-19,Rice,Delhi,4394.08
2021-12-20,Rice,Delhi,4255.14
2021-12-21,Rice,Delhi,4463.82
2021-12-22,Rice,Delhi,4417.11
2021-12-23,Rice,Delhi,4271.63
2021-12-24,Rice,Delhi,4360.37
2021-12-25,Rice,Delhi,4533.96
2021-12-26,Rice,Delhi,4462.28
2021-12-27,Rice,Delhi,4369.21
2021-12-28,Rice,Delhi,4474.94
2021-12-29,Rice,Delhi,4505.99
2021-12-30,Rice,Delhi,4436.9
2021-12-31,Rice,Delhi,4341.22
2022-01-01,Rice,Delhi,4604.49
2022-01-02,Rice,Delhi,4305.22
2022-01-03,Rice,Delhi,4353.53
2022-01-04,Rice,Delhi,4281.24
2022-01-05,Rice,Delhi,4318.02
2022-01-06,Rice,Delhi,4349.31
2022-01-07,Rice,Delhi,4397.57
2022-01-08,Rice,Delhi,4352.46
2022-01-09,Rice,Delhi,4483.23
2022-01-10,Rice,Delhi,4510.76
2022-01-11,Rice,Delhi,4336.01
2022-01-12,Rice,Delhi,4404.98
2022-01-13,Rice,Delhi,4327.84
2022-01-14,Rice,Delhi,4414.42
2022-01-15,Rice,Delhi,4464.49
2022-01-16,Rice,Delhi,4325.63
2022-01-17,Rice,Delhi,4420.69
2022-01-18,Rice,Delhi,4454.4
2022-01-19,Rice,Delhi,4381.73
2022-01-20,Rice,Delhi,4544.03
2022-01-21,Rice,Delhi,4460.85
2022-01-22,Rice,Delhi,4582.39
2022-01-23,Rice,Delhi,4451.38
2022-01-24,Rice,Delhi,4379.94
2022-01-25,Rice,Delhi,4261.7
2022-01-26,Rice,Delhi,4266.95
2022-01-27,Rice,Delhi,4510.73
2022-01-28,Rice,Delhi,4260.67
2022-01-29,Rice,Delhi,4404.68
2022-01-30,Rice,Delhi,4484.49
2022-01-31,Rice,Delhi,4502.65
2022-02-01,Rice,Delhi,4599.93
2022-02-02,Rice,Delhi,4565.19
2022-02-03,Rice,Delhi,4506.06
2022-02-04,Rice,Delhi,4523.9
2022-02-05,Rice,Delhi,4276.31
2022-02-06,Rice,Delhi,4421.11
2022-02-07,Rice,Delhi,4389.86
2022-02-08,Rice,Delhi,4285.58
2022-02-09,Rice,Delhi,4350.54
2022-02-10,Rice,Delhi,4321.92
2022-02-11,Rice,Delhi,4308.02
2022-02-12,Rice,Delhi,4358.84
2022-02-13,Rice,Delhi,4305.37
2022-02-14,Rice,Delhi,4375.95
2022-02-15,Rice,Delhi,4438.65
2022-02-16,Rice,Delhi,4553.02
2022-02-17,Rice,Delhi,4425.43
2022-02-18,Rice,Delhi,4522.49
2022-02-19,Rice,Delhi,4413.92
2022-02-20,Rice,Delhi,4362.17
2022-02-21,Rice,Delhi,4470.72
2022-02-22,Rice,Delhi,4458.69
2022-02-23,Rice,Delhi,4577.33
2022-02-24,Rice,Delhi,4661.28
2022-02-25,Rice,Delhi,4570.02
2022-02-26,Rice,Delhi,4659.14
2022-02-27,Rice,Delhi,4543.25
2022-02-28,Rice,Delhi,4512.57
2022-03-01,Rice,Delhi,4520.04
2022-03-02,Rice,Delhi,4264.75
2022-03-03,Rice,Delhi,4361.18
2022-03-04,Rice,Delhi,4405.17
2022-03-05,Rice,Delhi,4639.53
2022-03-06,Rice,Delhi,4467.08
2022-03-07,Rice,Delhi,4424.2
2022-03-08,Rice,Delhi,4427.12
2022-03-09,Rice,Delhi,4420.95
2022-03-10,Rice,Delhi,4496.12
2022-03-11,Rice,Delhi,4352.09
2022-03-12,Rice,Delhi,4441.7
2022-03-13,Rice,Delhi,4414.09
2022-03-14,Rice,Delhi,4442.03
2022-03-15,Rice,Delhi,4379.57
2022-03-16,Rice,Delhi,4304.17
2022-03-17,Rice,Delhi,4353.02
2022-03-18,Rice,Delhi,4451.0
2022-03-19,Rice,Delhi,4408.38
2022-03-20,Rice,Delhi,4414.62
2022-03-21,Rice,Delhi,4396.71
2022-03-22,Rice,Delhi,4725.99
2022-03-23,Rice,Delhi,4500.3
2022-03-24,Rice,Delhi,4474.63
2022-03-25,Rice,Delhi,4334.63
2022-03-26,Rice,Delhi,4385.36
2022-03-27,Rice,Delhi,4472.33
2022-03-28,Rice,Delhi,4436.73
2022-03-29,Rice,Delhi,4480.5
2022-03-30,Rice,Delhi,4580.66
2022-03-31,Rice,Delhi,4597.72
2022-04-01,Rice,Delhi,4544.27
2022-04-02,Rice,Delhi,5082.07
2022-04-03,Rice,Delhi,5412.15
2022-04-04,Rice,Delhi,4999.45
2022-04-05,Rice,Delhi,4999.56
2022-04-06,Rice,Delhi,4939.87
2022-04-07,Rice,Delhi,4862.14
2022-04-08,Rice,Delhi,4840.64
2022-04-09,Rice,Delhi,4962.35
2022-04-10,Rice,Delhi,4553.74
2022-04-11,Rice,Delhi,4778.72
2022-04-12,Rice,Delhi,4563.65
2022-04-13,Rice,Delhi,4676.91
2022-04-14,Rice,Delhi,4694.75
2022-04-15,Rice,Delhi,4582.3
2022-04-16,Rice,Delhi,4751.7
2022-04-17,Rice,Delhi,4856.68
2022-04-18,Rice,Delhi,4469.17
2022-04-19,Rice,Delhi,4497.07
2022-04-20,Rice,Delhi,4709.57
2022-04-21,Rice,Delhi,4448.17
2022-04-22,Rice,Delhi,4565.57
2022-04-23,Rice,Delhi,4472.36
2022-04-24,Rice,Delhi,4616.02
2022-04-25,Rice,Delhi,4509.79
2022-04-26,Rice,Delhi,4362.4
2022-04-27,Rice,Delhi,4585.78
2022-04-28,Rice,Delhi,4410.0
2022-04-29,Rice,Delhi,4710.77
2022-04-30,Rice,Delhi,4577.07
2022-05-01,Rice,Delhi,4313.56
2022-05-02,Rice,Delhi,4446.73
2022-05-03,Rice,Delhi,4359.96
2022-05-04,Rice,Delhi,4636.0
2022-05-05,Rice,Delhi,4620.82
2022-05-06,Rice,Delhi,4432.57
2022-05-07,Rice,Delhi,4569.64
2022-05-08,Rice,Delhi,4520.34
2022-05-09,Rice,Delhi,4616.02
2022-05-10,Rice,Delhi,4466.36
2022-05-11,Rice,Delhi,4645.58
2022-05-12,Rice,Delhi,4356.55
2022-05-13,Rice,Delhi,4566.22
2022-05-14,Rice,Delhi,4464.16
2022-05-15,Rice,Delhi,4530.22
2022-05-16,Rice,Delhi,4308.52
2022-05-17,Rice,Delhi,4705.85
2022-05-18,Rice,Delhi,4828.25
2022-05-19,Rice,Delhi,4842.89
2022-05-20,Rice,Delhi,4556.5
2022-05-21,Rice,Delhi,4528.72
2022-05-22,Rice,Delhi,4446.06
2022-05-23,Rice,Delhi,4687.4
2022-05-24,Rice,Delhi,4444.71
2022-05-25,Rice,Delhi,4435.71
2022-05-26,Rice,Delhi,4749.43
2022-05-27,Rice,Delhi,4512.29
2022-05-28,Rice,Delhi,4632.17
2022-05-29,Rice,Delhi,4599.96
2022-05-30,Rice,Delhi,4509.28
2022-05-31,Rice,Delhi,4565.2
2022-06-01,Rice,Delhi,4581.42
2022-06-02,Rice,Delhi,4487.62
2022-06-03,Rice,Delhi,4710.59
2022-06-04,Rice,Delhi,4407.13
2022-06-05,Rice,Delhi,4687.86
2022-06-06,Rice,Delhi,4541.19
2022-06-07,Rice,Delhi,4669.28
2022-06-08,Rice,Delhi,4664.5
2022-06-09,Rice,Delhi,4712.86
2022-06-10,Rice,Delhi,4508.05
2022-06-11,Rice,Delhi,4453.27
2022-06-12,Rice,Delhi,4698.05
2022-06-13,Rice,Delhi,4407.7
2022-06-14,Rice,Delhi,4538.01
2022-06-15,Rice,Delhi,4702.4
2022-06-16,Rice,Delhi,4771.5
2022-06-17,Rice,Delhi,4662.14
2022-06-18,Rice,Delhi,4485.24
2022-06-19,Rice,Delhi,4475.11
2022-06-20,Rice,Delhi,4543.28
2022-06-21,Rice,Delhi,4587.69
2022-06-22,Rice,Delhi,4546.93
2022-06-23,Rice,Delhi,4648.38
2022-06-24,Rice,Delhi,4660.15
2022-06-25,Rice,Delhi,4448.94
2022-06-26,Rice,Delhi,4578.15
2022-06-27,Rice,Delhi,4558.84
2022-06-28,Rice,Delhi,4403.03
2022-06-29,Rice,Delhi,4631.68
2022-06-30,Rice,Delhi,4760.67
2022-07-01,Rice,Delhi,4735.57
2022-07-02,Rice,Delhi,4726.98
2022-07-03,Rice,Delhi,4668.42
2022-07-04,Rice,Delhi,4650.24
2022-07-05,Rice,Delhi,4505.72
2022-07-06,Rice,Delhi,4571.73
2022-07-07,Rice,Delhi,4474.2
2022-07-08,Rice,Delhi,4725.99
2022-07-09,Rice,Delhi,4595.76
2022-07-10,Rice,Delhi,4554.41
2022-07-11,Rice,Delhi,4616.97
2022-07-12,Rice,Delhi,4706.35
2022-07-13,Rice,Delhi,4753.75
2022-07-14,Rice,Delhi,4721.76
2022-07-15,Rice,Delhi,4630.87
2022-07-16,Rice,Delhi,4874.64
2022-07-17,Rice,Delhi,4648.79
2022-07-18,Rice,Delhi,4454.05
2022-07-19,Rice,Delhi,4597.43
2022-07-20,Rice,Delhi,4470.5
2022-07-21,Rice,Delhi,4379.38
2022-07-22,Rice,Delhi,4359.11
2022-07-23,Rice,Delhi,4725.97
2022-07-24,Rice,Delhi,4512.62
2022-07-25,Rice,Delhi,4454.76
2022-07-26,Rice,Delhi,4481.29
2022-07-27,Rice,Delhi,4517.43
2022-07-28,Rice,Delhi,4476.26
2022-07-29,Rice,Delhi,4552.15
2022-07-30,Rice,Delhi,4537.57
2022-07-31,Rice,Delhi,4456.02
2022-08-01,Rice,Delhi,4484.97
2022-08-02,Rice,Delhi,4466.72
2022-08-03,Rice,Delhi,4398.7
2022-08-04,Rice,Delhi,4578.42
2022-08-05,Rice,Delhi,4525.48
2022-08-06,Rice,Delhi,4642.05
2022-08-07,Rice,Delhi,4576.05
2022-08-08,Rice,Delhi,4476.44
2022-08-09,Rice,Delhi,4358.61
2022-08-10,Rice,Delhi,4456.47
2022-08-11,Rice,Delhi,4474.64
2022-08-12,Rice,Delhi,4420.79
2022-08-13,Rice,Delhi,4401.59
2022-08-14,Rice,Delhi,4400.19
2022-08-15,Rice,Delhi,4470.08
2022-08-16,Rice,Delhi,4471.0
2022-08-17,Rice,Delhi,4660.61
2022-08-18,Rice,Delhi,4584.44
2022-08-19,Rice,Delhi,4541.22
2022-08-20,Rice,Delhi,4496.21
2022-08-21,Rice,Delhi,4611.74
2022-08-22,Rice,Delhi,4409.91
2022-08-23,Rice,Delhi,4602.96
2022-08-24,Rice,Delhi,4544.14
2022-08-25,Rice,Delhi,4432.43
2022-08-26,Rice,Delhi,4368.17
2022-08-27,Rice,Delhi,4384.71
2022-08-28,Rice,Delhi,4449.4
2022-08-29,Rice,Delhi,4573.58
2022-08-30,Rice,Delhi,4459.52
2022-08-31,Rice,Delhi,4349.66
2022-09-01,Rice,Delhi,4447.41
2022-09-02,Rice,Delhi,4474.4
2022-09-03,Rice,Delhi,4606.11
2022-09-04,Rice,Delhi,4512.95
2022-09-05,Rice,Delhi,4581.62
2022-09-06,Rice,Delhi,4419.82
2022-09-07,Rice,Delhi,4579.39
2022-09-08,Rice,Delhi,4529.36
2022-09-09,Rice,Delhi,4575.09
2022-09-10,Rice,Delhi,4624.78
2022-09-11,Rice,Delhi,4546.53
2022-09-12,Rice,Delhi,4569.74
2022-09-13,Rice,Delhi,4789.91
2022-09-14,Rice,Delhi,4682.72
2022-09-15,Rice,Delhi,4645.47
2022-09-16,Rice,Delhi,4583.29
2022-09-17,Rice,Delhi,4630.15
2022-09-18,Rice,Delhi,4491.46
2022-09-19,Rice,Delhi,4356.72
2022-09-20,Rice,Delhi,4473.64
2022-09-21,Rice,Delhi,4638.93
2022-09-22,Rice,Delhi,4651.77
2022-09-23,Rice,Delhi,4673.48
2022-09-24,Rice,Delhi,4618.28
2022-09-25,Rice,Delhi,4525.72
2022-09-26,Rice,Delhi,4649.5
2022-09-27,Rice,Delhi,4597.87
2022-09-28,Rice,Delhi,4489.75
2022-09-29,Rice,Delhi,4605.87
2022-09-30,Rice,Delhi,4661.6
2022-10-01,Rice,Delhi,4621.79
2022-10-02,Rice,Delhi,4601.88
2022-10-03,Rice,Delhi,4562.12
2022-10-04,Rice,Delhi,4468.51
2022-10-05,Rice,Delhi,4561.16
2022-10-06,Rice,Delhi,4681.11
2022-10-07,Rice,Delhi,4522.65
2022-10-08,Rice,Delhi,4558.61
2022-10-09,Rice,Delhi,4605.37
2022-10-10,Rice,Delhi,4561.28
2022-10-11,Rice,Delhi,4582.45
