date,commodity,market,price
2021-06-21,Soybean,Delhi,5232.2
2021-06-22,Soybean,Delhi,4873.91
2021-06-23,Soybean,Delhi,5009.69
2021-06-24,Soybean,Delhi,5111.58
2021-06-25,Soybean,Delhi,5230.7
2021-06-26,Soybean,Delhi,5101.38
2021-06-27,Soybean,Delhi,5056.11
2021-06-28,Soybean,Delhi,5128.18
2021-06-29,Soybean,Delhi,5007.71
2021-06-30,Soybean,Delhi,5232.33
2021-07-01,Soybean,Delhi,5209.11
2021-07-02,Soybean,Delhi,5115.35
2021-07-03,Soybean,Delhi,5295.48
2021-07-04,Soybean,Delhi,5253.02
2021-07-05,Soybean,Delhi,4965.54
2021-07-06,Soybean,Delhi,4993.74
2021-07-07,Soybean,Delhi,5255.85
2021-07-08,Soybean,Delhi,5085.27
2021-07-09,Soybean,Delhi,5368.15
2021-07-10,Soybean,Delhi,5305.97
2021-07-11,Soybean,Delhi,5136.05
2021-07-12,Soybean,Delhi,5372.2
2021-07-13,Soybean,Delhi,5247.79
2021-07-14,Soybean,Delhi,5223.72
2021-07-15,Soybean,Delhi,5104.88
2021-07-16,Soybean,Delhi,5302.92
2021-07-17,Soybean,Delhi,5048.93
2021-07-18,Soybean,Delhi,5294.45
2021-07-19,Soybean,Delhi,5270.47
2021-07-20,Soybean,Delhi,5180.53
2021-07-21,Soybean,Delhi,5191.24
2021-07-22,Soybean,Delhi,4972.03
2021-07-23,Soybean,Delhi,5132.55
2021-07-24,Soybean,Delhi,5212.06
2021-07-25,Soybean,Delhi,5279.97
2021-07-26,Soybean,Delhi,5259.02
2021-07-27,Soybean,Delhi,5031.23
2021-07-28,Soybean,Delhi,5436.21
2021-07-29,Soybean,Delhi,5371.2
2021-07-30,Soybean,Delhi,5196.73
2021-07-31,Soybean,Delhi,5029.94
2021-08-01,Soybean,Delhi,5159.05
2021-08-02,Soybean,Delhi,5119.32
2021-08-03,Soybean,Delhi,5253.92
2021-08-04,Soybean,Delhi,5143.91
2021-08-05,Soybean,Delhi,5020.03
2021-08-06,Soybean,Delhi,5103.86
2021-08-07,Soybean,Delhi,5254.19
2021-08-08,Soybean,Delhi,5406.39
2021-08-09,Soybean,Delhi,5050.8
2021-08-10,Soybean,Delhi,5031.02
2021-08-11,Soybean,Delhi,5316.74
2021-08-12,Soybean,Delhi,5409.61
2021-08-13,Soybean,Delhi,5168.69
2021-08-14,Soybean,Delhi,5282.95
2021-08-15,Soybean,Delhi,4949.04
2021-08-16,Soybean,Delhi,4848.93
2021-08-17,Soybean,Delhi,5024.27
2021-08-18,Soybean,Delhi,5156.59
2021-08-19,Soybean,Delhi,5090.39
2021-08-20,Soybean,Delhi,5239.07
2021-08-21,Soybean,Delhi,5373.36
2021-08-22,Soybean,Delhi,5179.72
2021-08-23,Soybean,Delhi,5329.43
2021-08-24,Soybean,Delhi,5486.85
2021-08-25,Soybean,Delhi,5202.35
2021-08-26,Soybean,Delhi,5093.39
2021-08-27,Soybean,Delhi,5199.28
2021-08-28,Soybean,Delhi,5066.36
2021-08-29,Soybean,Delhi,5125.29
2021-08-30,Soybean,Delhi,4953.97
2021-08-31,Soybean,Delhi,5116.28
2021-09-01,Soybean,Delhi,5166.33
2021-09-02,Soybean,Delhi,5299.42
2021-09-03,Soybean,Delhi,5298.84
2021-09-04,Soybean,Delhi,5176.69
2021-09-05,Soybean,Delhi,5093.0
2021-09-06,Soybean,Delhi,4961.83
2021-09-07,Soybean,Delhi,5115.77
2021-09-08,Soybean,Delhi,5336.43
2021-09-09,Soybean,Delhi,5310.81
2021-09-10,Soybean,Delhi,5130.2
2021-09-11,Soybean,Delhi,5143.57
2021-09-12,Soybean,Delhi,5205.39
2021-09-13,Soybean,Delhi,4993.7
2021-09-14,Soybean,Delhi,5033.35
2021-09-15,Soybean,Delhi,4964.17
2021-09-16,Soybean,Delhi,5233.59
2021-09-17,Soybean,Delhi,5052.88
2021-09-18,Soybean,Delhi,5109.97
2021-09-19,Soybean,Delhi,5069.01
2021-09-20,Soybean,Delhi,5147.47
2021-09-21,Soybean,Delhi,5194.39
2021-09-22,Soybean,Delhi,5220.25
2021-09-23,Soybean,Delhi,4960.58
2021-09-24,Soybean,Delhi,5243.7
2021-09-25,Soybean,Delhi,5122.72
2021-09-26,Soybean,Delhi,5224.72
2021-09-27,Soybean,Delhi,4988.15
2021-09-28,Soybean,Delhi,5018.66
2021-09-29,Soybean,Delhi,5230.45
2021-09-30,Soybean,Delhi,5141.37
2021-10-01,Soybean,Delhi,5279.17
2021-10-02,Soybean,Delhi,5142.0
2021-10-03,Soybean,Delhi,5142.51
2021-10-04,Soybean,Delhi,5400.05
2021-10-05,Soybean,Delhi,5162.4
2021-10-06,Soybean,Delhi,5155.48
2021-10-07,Soybean,Delhi,5339.31
2021-10-08,Soybean,Delhi,5065.76
2021-10-09,Soybean,Delhi,5295.03
2021-10-10,Soybean,Delhi,5339.5
2021-10-11,Soybean,Delhi,5281.08
2021-10-12,Soybean,Delhi,5223.6
2021-10-13,Soybean,Delhi,5369.57
2021-10-14,Soybean,Delhi,5122.47
2021-10-15,Soybean,Delhi,5164.83
2021-10-16,Soybean,Delhi,5164.86
2021-10-17,Soybean,Delhi,5219.47
2021-10-18,Soybean,Delhi,5235.09
2021-10-19,Soybean,Delhi,5150.94
2021-10-20,Soybean,Delhi,5027.26
2021-10-21,Soybean,Delhi,5202.69
2021-10-22,Soybean,Delhi,5263.64
2021-10-23,Soybean,Delhi,5007.98
2021-10-24,Soybean,Delhi,4977.18
2021-10-25,Soybean,Delhi,5124.85
2021-10-26,Soybean,Delhi,4938.07
2021-10-27,Soybean,Delhi,5171.1
2021-10-28,Soybean,Delhi,5103.27
2021-10-29,Soybean,Delhi,5133.43
2021-10-30,Soybean,Delhi,5143.49
2021-10-31,Soybean,Delhi,5135.41
2021-11-01,Soybean,Delhi,5119.85
2021-11-02,Soybean,Delhi,5229.94
2021-11-03,Soybean,Delhi,5058.75
2021-11-04,Soybean,Delhi,5210.62
2021-11-05,Soybean,Delhi,5256.65
2021-11-06,Soybean,Delhi,5168.56
2021-11-07,Soybean,Delhi,5136.1
2021-11-08,Soybean,Delhi,5470.09
2021-11-09,Soybean,Delhi,5333.47
2021-11-10,Soybean,Delhi,5359.79
2021-11-11,Soybean,Delhi,5041.0
2021-11-12,Soybean,Delhi,5035.37
2021-11-13,Soybean,Delhi,5172.22
2021-11-14,Soybean,Delhi,5407.49
2021-11-15,Soybean,Delhi,5446.89
2021-11-16,Soybean,Delhi,5245.22
2021-11-17,Soybean,Delhi,5266.3
2021-11-18,Soybean,Delhi,5281.58
2021-11-19,Soybean,Delhi,5174.49
2021-11-20,Soybean,Delhi,5302.8
2021-11-21,Soybean,Delhi,5325.98
2021-11-22,Soybean,Delhi,5433.95
2021-11-23,Soybean,Delhi,5182.14
2021-11-24,Soybean,Delhi,5069.06
2021-11-25,Soybean,Delhi,5257.44
2021-11-26,Soybean,Delhi,5295.91
2021-11-27,Soybean,Delhi,5444.57
2021-11-28,Soybean,Delhi,5307.25
2021-11-29,Soybean,Delhi,5124.48
2021-11-30,Soybean,Delhi,5209.22
2021-12-01,Soybean,Delhi,3498.21
2021-12-02,Soybean,Delhi,3638.65
2021-12-03,Soybean,Delhi,3693.97
2021-12-04,Soybean,Delhi,2377.04
2021-12-05,Soybean,Delhi,2538.33
2021-12-06,Soybean,Delhi,3124.97
2021-12-07,Soybean,Delhi,3231.56
2021-12-08,Soybean,Delhi,3622.89
2021-12-09,Soybean,Delhi,3647.06
2021-12-10,Soybean,Delhi,3922.8
2021-12-11,Soybean,Delhi,4129.7
2021-12-12,Soybean,Delhi,4399.26
2021-12-13,Soybean,Delhi,4401.09
2021-12-14,Soybean,Delhi,4532.3
2021-12-15,Soybean,Delhi,4889.66
2021-12-16,Soybean,Delhi,4942.93
2021-12-17,Soybean,Delhi,4840.26
2021-12-18,Soybean,Delhi,5088.24
2021-12-19,Soybean,Delhi,5332.21
2021-12-20,Soybean,Delhi,5099.03
2021-12-21,Soybean,Delhi,5172.65
2021-12-22,Soybean,Delhi,5297.91
2021-12-23,Soybean,Delhi,5503.0
2021-12-24,Soybean,Delhi,5163.67
2021-12-25,Soybean,Delhi,5477.81
2021-12-26,Soybean,Delhi,5266.16
2021-12-27,Soybean,Delhi,5088.46
2021-12-28,Soybean,Delhi,5392.74
2021-12-29,Soybean,Delhi,5204.18
2021-12-30,Soybean,Delhi,5396.15
2021-12-31,Soybean,Delhi,5287.92
2022-01-01,Soybean,Delhi,5102.58
2022-01-02,Soybean,Delhi,5356.33
2022-01-03,Soybean,Delhi,5314.4
2022-01-04,Soybean,Delhi,5210.78
2022-01-05,Soybean,Delhi,5172.24
2022-01-06,Soybean,Delhi,5257.2
2022-01-07,Soybean,Delhi,5265.72
2022-01-08,Soybean,Delhi,5136.63
2022-01-09,Soybean,Delhi,5324.48
2022-01-10,Soybean,Delhi,5481.22
2022-01-11,Soybean,Delhi,5237.88
2022-01-12,Soybean,Delhi,5230.92
2022-01-13,Soybean,Delhi,5245.83
2022-01-14,Soybean,Delhi,5462.01
2022-01-15,Soybean,Delhi,5338.66
2022-01-16,Soybean,Delhi,5281.02
2022-01-17,Soybean,Delhi,5306.44
2022-01-18,Soybean,Delhi,5154.16
2022-01-19,Soybean,Delhi,5502.33
2022-01-20,Soybean,Delhi,5407.21
2022-01-21,Soybean,Delhi,5000.16
2022-01-22,Soybean,Delhi,5168.49
2022-01-23,Soybean,Delhi,5617.15
2022-01-24,Soybean,Delhi,5461.86
2022-01-25,Soybean,Delhi,5586.89
2022-01-26,Soybean,Delhi,5413.72
2022-01-27,Soybean,Delhi,5726.67
2022-01-28,Soybean,Delhi,5269.62
2022-01-29,Soybean,Delhi,5514.73
2022-01-30,Soybean,Delhi,5331.07
2022-01-31,Soybean,Delhi,5019.14
2022-02-01,Soybean,Delhi,5269.19
2022-02-02,Soybean,Delhi,5232.57
2022-02-03,Soybean,Delhi,5179.22
2022-02-04,Soybean,Delhi,5310.68
2022-02-05,Soybean,Delhi,5398.9
2022-02-06,Soybean,Delhi,5442.29
2022-02-07,Soybean,Delhi,5341.85
2022-02-08,Soybean,Delhi,5289.55
2022-02-09,Soybean,Delhi,5405.98
2022-02-10,Soybean,Delhi,5168.39
2022-02-11,Soybean,Delhi,5084.82
2022-02-12,Soybean,Delhi,5210.38
2022-02-13,Soybean,Delhi,5372.96
2022-02-14,Soybean,Delhi,5580.8
2022-02-15,Soybean,Delhi,5557.43
2022-02-16,Soybean,Delhi,5518.06
2022-02-17,Soybean,Delhi,5410.79
2022-02-18,Soybean,Delhi,5652.14
2022-02-19,Soybean,Delhi,5331.95
2022-02-20,Soybean,Delhi,5262.01
2022-02-21,Soybean,Delhi,5357.89
2022-02-22,Soybean,Delhi,5217.63
2022-02-23,Soybean,Delhi,5458.29
2022-02-24,Soybean,Delhi,5422.44
2022-02-25,Soybean,Delhi,5290.24
2022-02-26,Soybean,Delhi,5475.19
2022-02-27,Soybean,Delhi,5556.67
2022-02-28,Soybean,Delhi,5187.03
2022-03-01,Soybean,Delhi,5366.93
2022-03-02,Soybean,Delhi,5569.11
2022-03-03,Soybean,Delhi,5465.77
2022-03-04,Soybean,Delhi,5559.35
2022-03-05,Soybean,Delhi,5578.34
2022-03-06,Soybean,Delhi,5330.28
2022-03-07,Soybean,Delhi,5282.69
2022-03-08,Soybean,Delhi,5280.1
2022-03-09,Soybean,Delhi,5261.52
2022-03-10,Soybean,Delhi,5486.31
2022-03-11,Soybean,Delhi,5556.23
2022-03-12,Soybean,Delhi,5187.68
2022-03-13,Soybean,Delhi,5309.75
2022-03-14,Soybean,Delhi,5129.09
2022-03-15,Soybean,Delhi,5232.14
2022-03-16,Soybean,Delhi,5296.51
2022-03-17,Soybean,Delhi,5283.18
2022-03-18,Soybean,Delhi,5270.28
2022-03-19,Soybean,Delhi,5213.84
2022-03-20,Soybean,Delhi,5429.47
2022-03-21,Soybean,Delhi,5437.5
2022-03-22,Soybean,Delhi,5383.76
2022-03-23,Soybean,Delhi,5488.55
2022-03-24,Soybean,Delhi,5350.82
2022-03-25,Soybean,Delhi,5222.19
2022-03-26,Soybean,Delhi,5274.67
2022-03-27,Soybean,Delhi,5621.35
2022-03-28,Soybean,Delhi,5231.33
2022-03-29,Soybean,Delhi,5597.01
2022-03-30,Soybean,Delhi,5557.16
2022-03-31,Soybean,Delhi,5361.05
2022-04-01,Soybean,Delhi,5449.58
2022-04-02,Soybean,Delhi,5450.58
2022-04-03,Soybean,Delhi,5487.73
2022-04-04,Soybean,Delhi,5330.08
2022-04-05,Soybean,Delhi,5254.81
2022-04-06,Soybean,Delhi,5284.88
2022-04-07,Soybean,Delhi,5462.11
2022-04-08,Soybean,Delhi,5570.12
2022-04-09,Soybean,Delhi,5620.22
2022-04-10,Soybean,Delhi,5647.41
2022-04-11,Soybean,Delhi,5498.5
2022-04-12,Soybean,Delhi,5284.77
2022-04-13,Soybean,Delhi,5406.7
2022-04-14,Soybean,Delhi,5461.16
2022-04-15,Soybean,Delhi,5528.5
2022-04-16,Soybean,Delhi,5611.92
2022-04-17,Soybean,Delhi,5517.09
2022-04-18,Soybean,Delhi,5562.19
2022-04-19,Soybean,Delhi,5481.48
2022-04-20,Soybean,Delhi,5488.43
2022-04-21,Soybean,Delhi,5360.43
2022-04-22,Soybean,Delhi,5357.6
2022-04-23,Soybean,Delhi,5241.39
2022-04-24,Soybean,Delhi,5245.96
2022-04-25,Soybean,Delhi,5521.82
2022-04-26,Soybean,Delhi,5635.42
2022-04-27,Soybean,Delhi,5379.43
2022-04-28,Soybean,Delhi,5542.92
2022-04-29,Soybean,Delhi,5542.16
2022-04-30,Soybean,Delhi,5569.61
2022-05-01,Soybean,Delhi,5327.6
2022-05-02,Soybean,Delhi,5539.24
2022-05-03,Soybean,Delhi,5286.85
2022-05-04,Soybean,Delhi,5616.32
2022-05-05,Soybean,Delhi,5841.04
2022-05-06,Soybean,Delhi,5574.62
2022-05-07,Soybean,Delhi,5348.99
2022-05-08,Soybean,Delhi,5718.21
2022-05-09,Soybean,Delhi,5551.12
2022-05-10,Soybean,Delhi,5375.41
2022-05-11,Soybean,Delhi,5484.88
2022-05-12,Soybean,Delhi,5457.19
2022-05-13,Soybean,Delhi,5402.49
2022-05-14,Soybean,Delhi,5434.12
2022-05-15,Soybean,Delhi,5490.49
2022-05-16,Soybean,Delhi,5513.57
2022-05-17,Soybean,Delhi,5319.85
2022-05-18,Soybean,Delhi,4985.54
2022-05-19,Soybean,Delhi,5228.74
2022-05-20,Soybean,Delhi,5266.62
2022-05-21,Soybean,Delhi,5355.95
2022-05-22,Soybean,Delhi,5530.58
2022-05-23,Soybean,Delhi,5459.82
2022-05-24,Soybean,Delhi,5318.75
2022-05-25,Soybean,Delhi,5652.64
2022-05-26,Soybean,Delhi,5421.19
2022-05-27,Soybean,Delhi,5640.7
2022-05-28,Soybean,Delhi,5347.34
2022-05-29,Soybean,Delhi,5625.1
2022-05-30,Soybean,Delhi,5688.08
2022-05-31,Soybean,Delhi,5458.22
2022-06-01,Soybean,Delhi,5708.77
2022-06-02,Soybean,Delhi,5480.17
2022-06-03,Soybean,Delhi,5448.23
2022-06-04,Soybean,Delhi,5430.42
2022-06-05,Soybean,Delhi,5699.81
2022-06-06,Soybean,Delhi,5338.89
2022-06-07,Soybean,Delhi,5481.77
2022-06-08,Soybean,Delhi,5431.07
2022-06-09,Soybean,Delhi,5258.97
2022-06-10,Soybean,Delhi,5418.02
2022-06-11,Soybean,Delhi,5495.02
2022-06-12,Soybean,Delhi,5590.2
2022-06-13,Soybean,Delhi,5539.08
2022-06-14,Soybean,Delhi,5674.22
2022-06-15,Soybean,Delhi,5656.5
2022-06-16,Soybean,Delhi,5376.45
2022-06-17,Soybean,Delhi,5427.73
2022-06-18,Soybean,Delhi,5369.91
2022-06-19,Soybean,Delhi,5513.22
2022-06-20,Soybean,Delhi,5605.72
2022-06-21,Soybean,Delhi,5507.5
2022-06-22,Soybean,Delhi,5356.17
2022-06-23,Soybean,Delhi,5240.95
2022-06-24,Soybean,Delhi,5376.8
2022-06-25,Soybean,Delhi,5328.74
2022-06-26,Soybean,Delhi,5464.91
2022-06-27,Soybean,Delhi,5354.67
2022-06-28,Soybean,Delhi,5341.88
2022-06-29,Soybean,Delhi,5408.45
2022-06-30,Soybean,Delhi,5490.86
2022-07-01,Soybean,Delhi,5510.29
2022-07-02,Soybean,Delhi,5288.2
2022-07-03,Soybean,Delhi,5109.99
2022-07-04,Soybean,Delhi,5354.86
2022-07-05,Soybean,Delhi,5342.66
2022-07-06,Soybean,Delhi,5288.17
2022-07-07,Soybean,Delhi,5407.49
2022-07-08,Soybean,Delhi,5454.92
2022-07-09,Soybean,Delhi,5363.33
2022-07-10,Soybean,Delhi,5551.42
2022-07-11,Soybean,Delhi,5535.7
2022-07-12,Soybean,Delhi,5387.24
2022-07-13,Soybean,Delhi,5406.4
2022-07-14,Soybean,Delhi,5365.76
2022-07-15,Soybean,Delhi,5722.74
2022-07-16,Soybean,Delhi,5520.69
2022-07-17,Soybean,Delhi,5405.06
2022-07-18,Soybean,Delhi,5363.4
2022-07-19,Soybean,Delhi,5324.97
2022-07-20,Soybean,Delhi,5388.04
2022-07-21,Soybean,Delhi,5538.57
2022-07-22,Soybean,Delhi,5580.36
2022-07-23,Soybean,Delhi,5480.21
2022-07-24,Soybean,Delhi,5434.37
2022-07-25,Soybean,Delhi,5720.31
2022-07-26,Soybean,Delhi,5337.84
2022-07-27,Soybean,Delhi,5508.04
2022-07-28,Soybean,Delhi,5437.06
2022-07-29,Soybean,Delhi,5487.17
2022-07-30,Soybean,Delhi,5363.46
2022-07-31,Soybean,Delhi,5251.52
2022-08-01,Soybean,Delhi,5518.71
2022-08-02,Soybean,Delhi,5501.92
2022-08-03,Soybean,Delhi,5406.25
2022-08-04,Soybean,Delhi,5516.99
2022-08-05,Soybean,Delhi,5408.44
2022-08-06,Soybean,Delhi,5555.82
2022-08-07,Soybean,Delhi,5427.28
2022-08-08,Soybean,Delhi,5384.55
2022-08-09,Soybean,Delhi,5337.47
2022-08-10,Soybean,Delhi,5363.45
2022-08-11,Soybean,Delhi,5549.61
2022-08-12,Soybean,Delhi,5452.6
2022-08-13,Soybean,Delhi,5439.64
2022-08-14,Soybean,Delhi,5373.42
2022-08-15,Soybean,Delhi,5679.94
2022-08-16,Soybean,Delhi,5491.19
2022-08-17,Soybean,Delhi,5469.61
2022-08-18,Soybean,Delhi,5413.88
2022-08-19,Soybean,Delhi,5436.67
2022-08-20,Soybean,Delhi,5807.02
2022-08-21,Soybean,Delhi,5442.24
2022-08-22,Soybean,Delhi,5591.3
2022-08-23,Soybean,Delhi,5600.23
2022-08-24,Soybean,Delhi,5421.61
2022-08-25,Soybean,Delhi,5506.28
2022-08-26,Soybean,Delhi,5331.73
2022-08-27,Soybean,Delhi,5542.82
2022-08-28,Soybean,Delhi,5564.88
2022-08-29,Soybean,Delhi,5383.61
2022-08-30,Soybean,Delhi,5574.12
2022-08-31,Soybean,Delhi,5447.35
2022-09-01,Soybean,Delhi,5462.31
2022-09-02,Soybean,Delhi,5706.98
2022-09-03,Soybean,Delhi,5470.4
2022-09-04,Soybean,Delhi,5478.38
2022-09-05,Soybean,Delhi,5320.52
2022-09-06,Soybean,Delhi,5337.71
2022-09-07,Soybean,Delhi,5440.66
2022-09-08,Soybean,Delhi,5562.19
2022-09-09,Soybean,Delhi,5483.05
2022-09-10,Soybean,Delhi,5494.53
2022-09-11,Soybean,Delhi,5387.75
